r_1,x_1,r_2,T,gamma_1,gamma_2
1.4311,0.56,2.5755,341.819,0.046272712,0.046043539
1.4311,0.57,2.5755,341.699,0.044629138,0.048180455
1.4311,0.58,2.5755,341.581,0.043011596,0.050388886
1.4311,0.59,2.5755,341.464,0.041401027,0.052668349
1.4311,0.6,2.5755,341.348,0.03980708,0.055018348
1.4311,0.61,2.5755,341.234,0.038229838,0.057457258
1.4311,0.62,2.5755,341.121,0.036669384,0.059965581
1.4311,0.63,2.5755,341.01,0.035125802,0.062552175
1.4311,0.64,2.5755,340.899,0.033599173,0.065216416
1.4311,0.65,2.5755,340.79,0.032089578,0.067976355
1.4311,0.66,2.5755,340.682,0.030597098,0.070821865
1.4311,0.67,2.5755,340.576,0.029131527,0.073752195
1.4311,0.68,2.5755,340.471,0.027683258,0.076766578
1.4311,0.69,2.5755,340.367,0.026262112,0.079891927
1.4311,0.7,2.5755,340.264,0.024858452,0.083099569
1.4311,0.71,2.5755,340.162,0.023472356,0.086407028
1.4311,0.72,2.5755,340.062,0.022123461,0.089822422
1.4311,0.73,2.5755,339.962,0.020792333,0.093344613
1.4311,0.74,2.5755,339.864,0.01949866,0.096963358
1.4311,0.75,2.5755,339.767,0.018222949,0.100704694
1.4311,0.76,2.5755,339.671,0.016984936,0.104549187
1.4311,0.77,2.5755,339.577,0.015765076,0.10851354
1.4311,0.78,2.5755,339.483,0.014593002,0.112596274
1.4311,0.79,2.5755,339.391,0.013439287,0.116795882
1.4311,0.8,2.5755,339.299,0.012333627,0.121128544
1.4311,0.81,2.5755,339.209,0.011256408,0.125592463
1.4311,0.82,2.5755,339.119,0.010217622,0.130185802
1.4311,0.83,2.5755,339.031,0.009217389,0.134915434
1.4311,0.84,2.5755,338.944,0.008265744,0.139788029
1.4311,0.85,2.5755,338.857,0.007342974,0.144801397
1.4311,0.86,2.5755,338.772,0.006478966,0.149961919
1.4311,0.87,2.5755,338.688,0.005653986,0.155284323
1.4311,0.88,2.5755,338.605,0.004868131,0.160757379
1.4311,0.89,2.5755,338.523,0.004141413,0.166395406
1.4311,0.9,2.5755,338.441,0.003463993,0.17219546
1.4311,0.91,2.5755,338.361,0.002835975,0.17817129
1.4311,0.92,2.5755,338.282,0.002267427,0.184319559
1.4311,0.93,2.5755,338.204,0.001758453,0.190653417
1.4311,0.94,2.5755,338.127,0.001309143,0.197169118
1.4311,0.95,2.5755,338.051,0.000919577,0.203879179
1.4311,0.96,2.5755,337.975,0.00059982,0.210787529
1.4311,0.97,2.5755,337.901,0.000339942,0.217897816
1.4311,0.98,2.5755,337.828,0.000149989,0.225221391
1.4311,0.99,2.5755,337.756,3.9999e-05,0.232761154
1.4311,1.0,2.5755,337.685,0.0,0.24052757
2.5755,0.0,1.4311,337.685,0.24052757,0.0
2.5755,0.01,1.4311,337.756,0.232761154,3.9999e-05
2.5755,0.02,1.4311,337.828,0.225221391,0.000149989
2.5755,0.03,1.4311,337.901,0.217897816,0.000339942
2.5755,0.04,1.4311,337.975,0.210787529,0.00059982
2.5755,0.05,1.4311,338.051,0.203879179,0.000919577
2.5755,0.06,1.4311,338.127,0.197169118,0.001309143
2.5755,0.07,1.4311,338.204,0.190653417,0.001758453
2.5755,0.08,1.4311,338.282,0.184319559,0.002267427
2.5755,0.09,1.4311,338.361,0.17817129,0.002835975
2.5755,0.1,1.4311,338.441,0.17219546,0.003463993
2.5755,0.11,1.4311,338.523,0.166395406,0.004141413
2.5755,0.12,1.4311,338.605,0.160757379,0.004868131
2.5755,0.13,1.4311,338.688,0.155284323,0.005653986
2.5755,0.14,1.4311,338.772,0.149961919,0.006478966
2.5755,0.15,1.4311,338.857,0.144801397,0.007342974
2.5755,0.16,1.4311,338.944,0.139788029,0.008265744
2.5755,0.17,1.4311,339.031,0.134915434,0.009217389
2.5755,0.18,1.4311,339.119,0.130185802,0.010217622
2.5755,0.19,1.4311,339.209,0.125592463,0.011256408
2.5755,0.2,1.4311,339.299,0.121128544,0.012333627
2.5755,0.21,1.4311,339.391,0.116795882,0.013439287
2.5755,0.22,1.4311,339.483,0.112596274,0.014593002
2.5755,0.23,1.4311,339.577,0.10851354,0.015765076
2.5755,0.24,1.4311,339.671,0.104549187,0.016984936
2.5755,0.25,1.4311,339.767,0.100704694,0.018222949
2.5755,0.26,1.4311,339.864,0.096963358,0.01949866
2.5755,0.27,1.4311,339.962,0.093344613,0.020792333
2.5755,0.28,1.4311,340.062,0.089822422,0.022123461
2.5755,0.29,1.4311,340.162,0.086407028,0.023472356
2.5755,0.3,1.4311,340.264,0.083099569,0.024858452
2.5755,0.31,1.4311,340.367,0.079891927,0.026262112
2.5755,0.32,1.4311,340.471,0.076766578,0.027683258
2.5755,0.33,1.4311,340.576,0.073752195,0.029131527
2.5755,0.34,1.4311,340.682,0.070821865,0.030597098
2.5755,0.35,1.4311,340.79,0.067976355,0.032089578
2.5755,0.36,1.4311,340.899,0.065216416,0.033599173
2.5755,0.37,1.4311,341.01,0.062552175,0.035125802
2.5755,0.38,1.4311,341.121,0.059965581,0.036669384
2.5755,0.39,1.4311,341.234,0.057457258,0.038229838
2.5755,0.4,1.4311,341.348,0.055018348,0.03980708
2.5755,0.41,1.4311,341.464,0.052668349,0.041401027
2.5755,0.42,1.4311,341.581,0.050388886,0.043011596
2.5755,0.43,1.4311,341.699,0.048180455,0.044629138
2.5755,0.44,1.4311,341.819,0.046043539,0.046272712
2.5755,0.45,1.4311,341.94,0.043978607,0.04791359
2.5755,0.46,1.4311,342.063,0.041976528,0.049580328
2.5755,0.47,1.4311,342.187,0.040047295,0.051253794
2.5755,0.48,1.4311,342.312,0.038172087,0.052933948
2.5755,0.49,1.4311,342.439,0.036360858,0.054630221
2.5755,0.5,1.4311,342.568,0.034613965,0.056333073
2.5755,0.51,1.4311,342.698,0.032931748,0.058042467
2.5755,0.52,1.4311,342.83,0.031295158,0.059767784
2.5755,0.53,1.4311,342.963,0.029723837,0.061499533
2.5755,0.54,1.4311,343.098,0.028198654,0.063237675
2.5755,0.55,1.4311,343.234,0.026739297,0.064982173
2.5755,0.56,1.4311,343.372,0.025326558,0.066732987
2.5755,0.57,1.4311,343.512,0.023960637,0.068499416
2.5755,0.58,1.4311,343.653,0.022651507,0.070262732
2.5755,0.59,1.4311,343.797,0.021379814,0.072032248
2.5755,0.6,1.4311,343.941,0.020165307,0.073807927
2.5755,0.61,1.4311,344.088,0.018998382,0.075589731
2.5755,0.62,1.4311,344.236,0.017869387,0.077377621
2.5755,0.63,1.4311,344.386,0.016788285,0.079171559
2.5755,0.64,1.4311,344.538,0.015755232,0.080962285
2.5755,0.65,1.4311,344.692,0.014760525,0.082768221
2.5755,0.66,1.4311,344.848,0.013804281,0.084570901
2.5755,0.67,1.4311,345.005,0.01288661,0.086370338
2.5755,0.68,1.4311,345.165,0.012007619,0.088175699
2.5755,0.69,1.4311,345.326,0.011177301,0.089986946
2.5755,0.7,1.4311,345.49,0.010375983,0.09180404
2.5755,0.71,1.4311,345.655,0.009603736,0.09361784
2.5755,0.72,1.4311,345.822,0.008880452,0.095437444
2.5755,0.73,1.4311,345.992,0.0081864,0.097253744
2.5755,0.74,1.4311,346.163,0.007521641,0.099075808
2.5755,0.75,1.4311,346.337,0.006896167,0.100894558
2.5755,0.76,1.4311,346.513,0.006300113,0.10271903
2.5755,0.77,1.4311,346.691,0.005743475,0.104540179
2.5755,0.78,1.4311,346.871,0.005206423,0.106358018
2.5755,0.79,1.4311,347.053,0.004708896,0.108181533
2.5755,0.8,1.4311,347.238,0.004231037,0.110001729
2.5755,0.81,1.4311,347.425,0.003792798,0.111827559
2.5755,0.82,1.4311,347.614,0.003374301,0.113650062
2.5755,0.83,1.4311,347.806,0.002985539,0.11546925
2.5755,0.84,1.4311,348.0,0.002616574,0.117294027
2.5755,0.85,1.4311,348.196,0.002287382,0.119115481
2.5755,0.86,1.4311,348.395,0.001978042,0.120933623
2.5755,0.87,1.4311,348.596,0.001688574,0.122748465
2.5755,0.88,1.4311,348.8,0.001428979,0.124568849
2.5755,0.89,1.4311,349.007,0.001189293,0.126377112
2.5755,0.9,1.4311,349.216,0.00097952,0.128190908
2.5755,0.91,1.4311,349.428,0.000779696,0.13000142
2.5755,0.92,1.4311,349.642,0.000609814,0.131817425
2.5755,0.93,1.4311,349.859,0.00046989,0.133621389
2.5755,0.94,1.4311,350.079,0.000339942,0.135430838
2.5755,0.95,1.4311,350.302,0.000229974,0.137237018
2.5755,0.96,1.4311,350.528,0.000149989,0.139031241
2.5755,0.97,1.4311,350.757,7.9997e-05,0.140830936
2.5755,0.98,1.4311,350.988,3.9999e-05,0.142627398
2.5755,0.99,1.4311,351.223,1e-05,0.144429294
2.5755,1.0,1.4311,351.46,0.0,0.14621931
2.5755,0.0,3.2499,370.346,0.01239289,0.0
2.5755,0.01,3.2499,370.075,0.012195334,0.0
2.5755,0.02,3.2499,369.807,0.011997738,0.0
2.5755,0.03,3.2499,369.542,0.011800104,1e-05
2.5755,0.04,3.2499,369.279,0.011612315,2e-05
2.5755,0.05,3.2499,369.018,0.011414605,3e-05
2.5755,0.06,3.2499,368.76,0.011216855,3.9999e-05
2.5755,0.07,3.2499,368.503,0.011028957,4.9999e-05
2.5755,0.08,3.2499,368.249,0.010831131,6.9998e-05
2.5755,0.09,3.2499,367.998,0.01064316,8.9996e-05
2.5755,0.1,3.2499,367.748,0.010455154,0.000109994
2.5755,0.11,3.2499,367.501,0.010267112,0.000129992
2.5755,0.12,3.2499,367.256,0.010079035,0.000149989
2.5755,0.13,3.2499,367.013,0.009890923,0.000179984
2.5755,0.14,3.2499,366.771,0.009702775,0.000209978
2.5755,0.15,3.2499,366.532,0.009514592,0.000239971
2.5755,0.16,3.2499,366.295,0.009326374,0.000279961
2.5755,0.17,3.2499,366.06,0.009148029,0.000319949
2.5755,0.18,3.2499,365.827,0.008959741,0.000349939
2.5755,0.19,3.2499,365.596,0.008781331,0.00039992
2.5755,0.2,3.2499,365.367,0.008602889,0.000439903
2.5755,0.21,3.2499,365.139,0.008424415,0.00048988
2.5755,0.22,3.2499,364.914,0.008245909,0.000539854
2.5755,0.23,3.2499,364.69,0.008067371,0.000589826
2.5755,0.24,3.2499,364.468,0.007888801,0.000649789
2.5755,0.25,3.2499,364.248,0.007720123,0.000699755
2.5755,0.26,3.2499,364.029,0.007541491,0.000759711
2.5755,0.27,3.2499,363.813,0.007372754,0.000829656
2.5755,0.28,3.2499,363.598,0.007203989,0.000889604
2.5755,0.29,3.2499,363.384,0.007025265,0.000959539
2.5755,0.3,3.2499,363.173,0.006866372,0.00102947
2.5755,0.31,3.2499,362.963,0.006697521,0.001109384
2.5755,0.32,3.2499,362.754,0.006528642,0.001189293
2.5755,0.33,3.2499,362.548,0.006359734,0.001269194
2.5755,0.34,3.2499,362.342,0.006200736,0.00134909
2.5755,0.35,3.2499,362.139,0.006041712,0.001438964
2.5755,0.36,3.2499,361.936,0.005882663,0.001528831
2.5755,0.37,3.2499,361.736,0.005723589,0.001618689
2.5755,0.38,3.2499,361.537,0.005564489,0.001718522
2.5755,0.39,3.2499,361.339,0.005405365,0.001818346
2.5755,0.4,3.2499,361.143,0.005256162,0.001918159
2.5755,0.41,3.2499,360.948,0.005106937,0.002017963
2.5755,0.42,3.2499,360.755,0.00494774,0.002127735
2.5755,0.43,3.2499,360.563,0.004798469,0.002237495
2.5755,0.44,3.2499,360.372,0.004659129,0.00235722
2.5755,0.45,3.2499,360.183,0.004509815,0.00247693
2.5755,0.46,3.2499,359.995,0.004360479,0.002596626
2.5755,0.47,3.2499,359.808,0.004221079,0.00272628
2.5755,0.48,3.2499,359.623,0.004081659,0.002855918
2.5755,0.49,3.2499,359.439,0.003942219,0.002985539
2.5755,0.5,3.2499,359.257,0.00380276,0.003125112
2.5755,0.51,3.2499,359.075,0.003673245,0.003264665
2.5755,0.52,3.2499,358.895,0.003533749,0.003404199
2.5755,0.53,3.2499,358.716,0.003404199,0.003553678
2.5755,0.54,3.2499,358.538,0.003274633,0.003703135
2.5755,0.55,3.2499,358.362,0.003145049,0.003852569
2.5755,0.56,3.2499,358.187,0.003025419,0.004011941
2.5755,0.57,3.2499,358.013,0.002895803,0.004181246
2.5755,0.58,3.2499,357.84,0.002776143,0.004340566
2.5755,0.59,3.2499,357.668,0.002656468,0.00451977
2.5755,0.6,3.2499,357.497,0.002546754,0.004688989
2.5755,0.61,3.2499,357.328,0.002427052,0.004868131
2.5755,0.62,3.2499,357.159,0.002317313,0.005047241
2.5755,0.63,3.2499,356.992,0.002207562,0.005236267
2.5755,0.64,3.2499,356.825,0.002097798,0.005425257
2.5755,0.65,3.2499,356.66,0.001988023,0.005624155
2.5755,0.66,3.2499,356.496,0.001888216,0.005823013
2.5755,0.67,3.2499,356.333,0.0017884,0.006021832
2.5755,0.68,3.2499,356.171,0.001688574,0.00623055
2.5755,0.69,3.2499,356.01,0.001588737,0.006449159
2.5755,0.7,3.2499,355.85,0.001488891,0.006667721
2.5755,0.71,3.2499,355.691,0.001399021,0.006886235
2.5755,0.72,3.2499,355.533,0.001309143,0.007114631
2.5755,0.73,3.2499,355.375,0.001229244,0.007342974
2.5755,0.74,3.2499,355.219,0.001139351,0.00758119
2.5755,0.75,3.2499,355.064,0.001059439,0.007819349
2.5755,0.76,3.2499,354.91,0.00097952,0.008067371
2.5755,0.77,3.2499,354.756,0.000909586,0.008315332
2.5755,0.78,3.2499,354.604,0.000829656,0.008573145
2.5755,0.79,3.2499,354.452,0.000759711,0.008830893
2.5755,0.8,3.2499,354.302,0.000689762,0.009098483
2.5755,0.81,3.2499,354.152,0.000629802,0.009366002
2.5755,0.82,3.2499,354.003,0.000569838,0.009643353
2.5755,0.83,3.2499,353.855,0.00050987,0.009920627
2.5755,0.84,3.2499,353.708,0.000449899,0.010207723
2.5755,0.85,3.2499,353.561,0.00039992,0.010504633
2.5755,0.86,3.2499,353.416,0.000349939,0.010801454
2.5755,0.87,3.2499,353.271,0.000299955,0.011098187
2.5755,0.88,3.2499,353.127,0.000259966,0.011404718
2.5755,0.89,3.2499,352.984,0.000219976,0.011721039
2.5755,0.9,3.2499,352.842,0.000179984,0.012037261
2.5755,0.91,3.2499,352.7,0.000149989,0.012363259
2.5755,0.92,3.2499,352.559,0.000119993,0.012699025
2.5755,0.93,3.2499,352.42,8.9996e-05,0.013034678
2.5755,0.94,3.2499,352.28,6.9998e-05,0.013370219
2.5755,0.95,3.2499,352.142,4.9999e-05,0.013725375
2.5755,0.96,3.2499,352.004,3e-05,0.014080404
2.5755,0.97,3.2499,351.867,2e-05,0.014435308
2.5755,0.98,3.2499,351.731,1e-05,0.014809792
2.5755,0.99,3.2499,351.595,0.0,0.015174286
2.5755,1.0,3.2499,351.46,0.0,0.015558339
3.2499,0.0,2.5755,351.46,0.015558339,0.0
3.2499,0.01,2.5755,351.595,0.015174286,0.0
3.2499,0.02,2.5755,351.731,0.014809792,1e-05
3.2499,0.03,2.5755,351.867,0.014435308,2e-05
3.2499,0.04,2.5755,352.004,0.014080404,3e-05
3.2499,0.05,2.5755,352.142,0.013725375,4.9999e-05
3.2499,0.06,2.5755,352.28,0.013370219,6.9998e-05
3.2499,0.07,2.5755,352.42,0.013034678,8.9996e-05
3.2499,0.08,2.5755,352.559,0.012699025,0.000119993
3.2499,0.09,2.5755,352.7,0.012363259,0.000149989
3.2499,0.1,2.5755,352.842,0.012037261,0.000179984
3.2499,0.11,2.5755,352.984,0.011721039,0.000219976
3.2499,0.12,2.5755,353.127,0.011404718,0.000259966
3.2499,0.13,2.5755,353.271,0.011098187,0.000299955
3.2499,0.14,2.5755,353.416,0.010801454,0.000349939
3.2499,0.15,2.5755,353.561,0.010504633,0.00039992
3.2499,0.16,2.5755,353.708,0.010207723,0.000449899
3.2499,0.17,2.5755,353.855,0.009920627,0.00050987
3.2499,0.18,2.5755,354.003,0.009643353,0.000569838
3.2499,0.19,2.5755,354.152,0.009366002,0.000629802
3.2499,0.2,2.5755,354.302,0.009098483,0.000689762
3.2499,0.21,2.5755,354.452,0.008830893,0.000759711
3.2499,0.22,2.5755,354.604,0.008573145,0.000829656
3.2499,0.23,2.5755,354.756,0.008315332,0.000909586
3.2499,0.24,2.5755,354.91,0.008067371,0.00097952
3.2499,0.25,2.5755,355.064,0.007819349,0.001059439
3.2499,0.26,2.5755,355.219,0.00758119,0.001139351
3.2499,0.27,2.5755,355.375,0.007342974,0.001229244
3.2499,0.28,2.5755,355.533,0.007114631,0.001309143
3.2499,0.29,2.5755,355.691,0.006886235,0.001399021
3.2499,0.3,2.5755,355.85,0.006667721,0.001488891
3.2499,0.31,2.5755,356.01,0.006449159,0.001588737
3.2499,0.32,2.5755,356.171,0.00623055,0.001688574
3.2499,0.33,2.5755,356.333,0.006021832,0.0017884
3.2499,0.34,2.5755,356.496,0.005823013,0.001888216
3.2499,0.35,2.5755,356.66,0.005624155,0.001988023
3.2499,0.36,2.5755,356.825,0.005425257,0.002097798
3.2499,0.37,2.5755,356.992,0.005236267,0.002207562
3.2499,0.38,2.5755,357.159,0.005047241,0.002317313
3.2499,0.39,2.5755,357.328,0.004868131,0.002427052
3.2499,0.4,2.5755,357.497,0.004688989,0.002546754
3.2499,0.41,2.5755,357.668,0.00451977,0.002656468
3.2499,0.42,2.5755,357.84,0.004340566,0.002776143
3.2499,0.43,2.5755,358.013,0.004181246,0.002895803
3.2499,0.44,2.5755,358.187,0.004011941,0.003025419
3.2499,0.45,2.5755,358.362,0.003852569,0.003145049
3.2499,0.46,2.5755,358.538,0.003703135,0.003274633
3.2499,0.47,2.5755,358.716,0.003553678,0.003404199
3.2499,0.48,2.5755,358.895,0.003404199,0.003533749
3.2499,0.49,2.5755,359.075,0.003264665,0.003673245
3.2499,0.5,2.5755,359.257,0.003125112,0.00380276
3.2499,0.51,2.5755,359.439,0.002985539,0.003942219
3.2499,0.52,2.5755,359.623,0.002855918,0.004081659
3.2499,0.53,2.5755,359.808,0.00272628,0.004221079
3.2499,0.54,2.5755,359.995,0.002596626,0.004360479
3.2499,0.55,2.5755,360.183,0.00247693,0.004509815
3.2499,0.56,2.5755,360.372,0.00235722,0.004659129
3.2499,0.57,2.5755,360.563,0.002237495,0.004798469
3.2499,0.58,2.5755,360.755,0.002127735,0.00494774
3.2499,0.59,2.5755,360.948,0.002017963,0.005106937
3.2499,0.6,2.5755,361.143,0.001918159,0.005256162
3.2499,0.61,2.5755,361.339,0.001818346,0.005405365
3.2499,0.62,2.5755,361.537,0.001718522,0.005564489
3.2499,0.63,2.5755,361.736,0.001618689,0.005723589
3.2499,0.64,2.5755,361.936,0.001528831,0.005882663
3.2499,0.65,2.5755,362.139,0.001438964,0.006041712
3.2499,0.66,2.5755,362.342,0.00134909,0.006200736
3.2499,0.67,2.5755,362.548,0.001269194,0.006359734
3.2499,0.68,2.5755,362.754,0.001189293,0.006528642
3.2499,0.69,2.5755,362.963,0.001109384,0.006697521
3.2499,0.7,2.5755,363.173,0.00102947,0.006866372
3.2499,0.71,2.5755,363.384,0.000959539,0.007025265
3.2499,0.72,2.5755,363.598,0.000889604,0.007203989
3.2499,0.73,2.5755,363.813,0.000829656,0.007372754
3.2499,0.74,2.5755,364.029,0.000759711,0.007541491
3.2499,0.75,2.5755,364.248,0.000699755,0.007720123
3.2499,0.76,2.5755,364.468,0.000649789,0.007888801
3.2499,0.77,2.5755,364.69,0.000589826,0.008067371
3.2499,0.78,2.5755,364.914,0.000539854,0.008245909
3.2499,0.79,2.5755,365.139,0.00048988,0.008424415
3.2499,0.8,2.5755,365.367,0.000439903,0.008602889
3.2499,0.81,2.5755,365.596,0.00039992,0.008781331
3.2499,0.82,2.5755,365.827,0.000349939,0.008959741
3.2499,0.83,2.5755,366.06,0.000319949,0.009148029
3.2499,0.84,2.5755,366.295,0.000279961,0.009326374
3.2499,0.85,2.5755,366.532,0.000239971,0.009514592
3.2499,0.86,2.5755,366.771,0.000209978,0.009702775
3.2499,0.87,2.5755,367.013,0.000179984,0.009890923
3.2499,0.88,2.5755,367.256,0.000149989,0.010079035
3.2499,0.89,2.5755,367.501,0.000129992,0.010267112
3.2499,0.9,2.5755,367.748,0.000109994,0.010455154
3.2499,0.91,2.5755,367.998,8.9996e-05,0.01064316
3.2499,0.92,2.5755,368.249,6.9998e-05,0.010831131
3.2499,0.93,2.5755,368.503,4.9999e-05,0.011028957
3.2499,0.94,2.5755,368.76,3.9999e-05,0.011216855
3.2499,0.95,2.5755,369.018,3e-05,0.011414605
3.2499,0.96,2.5755,369.279,2e-05,0.011612315
3.2499,0.97,2.5755,369.542,1e-05,0.011800104
3.2499,0.98,2.5755,369.807,0.0,0.011997738
3.2499,0.99,2.5755,370.075,0.0,0.012195334
3.2499,1.0,2.5755,370.346,0.0,0.01239289
3.2499,0.0,3.9243,390.899,0.007055054,0.0
3.2499,0.01,3.9243,390.6,0.006945822,0.0
3.2499,0.02,3.9243,390.305,0.006826645,0.0
3.2499,0.03,3.9243,390.012,0.006707455,1e-05
3.2499,0.04,3.9243,389.722,0.006598184,1e-05
3.2499,0.05,3.9243,389.434,0.006488901,2e-05
3.2499,0.06,3.9243,389.149,0.006369671,2e-05
3.2499,0.07,3.9243,388.867,0.006260363,3e-05
3.2499,0.08,3.9243,388.588,0.006151043,3.9999e-05
3.2499,0.09,3.9243,388.311,0.006031772,4.9999e-05
3.2499,0.1,3.9243,388.036,0.005922428,5.9998e-05
3.2499,0.11,3.9243,387.764,0.005813071,7.9997e-05
3.2499,0.12,3.9243,387.495,0.005703703,8.9996e-05
3.2499,0.13,3.9243,387.227,0.005594323,0.000109994
3.2499,0.14,3.9243,386.963,0.00548493,0.000119993
3.2499,0.15,3.9243,386.7,0.005385472,0.00013999
3.2499,0.16,3.9243,386.44,0.005276057,0.000159987
3.2499,0.17,3.9243,386.182,0.00516663,0.000179984
3.2499,0.18,3.9243,385.926,0.00506714,0.000209978
3.2499,0.19,3.9243,385.673,0.00495769,0.000229974
3.2499,0.2,3.9243,385.422,0.00485818,0.000259966
3.2499,0.21,3.9243,385.172,0.004748707,0.000289958
3.2499,0.22,3.9243,384.925,0.004649176,0.000309952
3.2499,0.23,3.9243,384.68,0.004549635,0.000339942
3.2499,0.24,3.9243,384.437,0.004440128,0.000379928
3.2499,0.25,3.9243,384.197,0.004340566,0.000409916
3.2499,0.26,3.9243,383.958,0.004240994,0.000439903
3.2499,0.27,3.9243,383.721,0.004141413,0.000479885
3.2499,0.28,3.9243,383.486,0.004041821,0.000519865
3.2499,0.29,3.9243,383.253,0.00395218,0.000559843
3.2499,0.3,3.9243,383.021,0.003852569,0.00059982
3.2499,0.31,3.9243,382.792,0.003752949,0.000639795
3.2499,0.32,3.9243,382.565,0.003663282,0.000689762
3.2499,0.33,3.9243,382.339,0.003563643,0.000729734
3.2499,0.34,3.9243,382.115,0.003473959,0.000779696
3.2499,0.35,3.9243,381.893,0.003384267,0.000829656
3.2499,0.36,3.9243,381.672,0.003294567,0.000879613
3.2499,0.37,3.9243,381.454,0.003194891,0.000939558
3.2499,0.38,3.9243,381.237,0.003105174,0.00098951
3.2499,0.39,3.9243,381.021,0.003025419,0.001049449
3.2499,0.4,3.9243,380.808,0.002935687,0.001109384
3.2499,0.41,3.9243,380.596,0.002845946,0.001169316
3.2499,0.42,3.9243,380.385,0.002756198,0.001229244
3.2499,0.43,3.9243,380.176,0.002676415,0.001289169
3.2499,0.44,3.9243,379.969,0.002596626,0.001359076
3.2499,0.45,3.9243,379.763,0.002506855,0.001428979
3.2499,0.46,3.9243,379.559,0.002427052,0.001498876
3.2499,0.47,3.9243,379.356,0.002347243,0.001568769
3.2499,0.48,3.9243,379.155,0.002267427,0.001638657
3.2499,0.49,3.9243,378.955,0.002187605,0.001718522
3.2499,0.5,3.9243,378.757,0.002107777,0.0017884
3.2499,0.51,3.9243,378.56,0.002037922,0.001868254
3.2499,0.52,3.9243,378.364,0.001958082,0.001948101
3.2499,0.53,3.9243,378.17,0.001888216,0.002037922
3.2499,0.54,3.9243,377.977,0.001818346,0.002117756
3.2499,0.55,3.9243,377.786,0.001738488,0.002207562
3.2499,0.56,3.9243,377.596,0.001668607,0.002297359
3.2499,0.57,3.9243,377.407,0.001598721,0.002387148
3.2499,0.58,3.9243,377.22,0.001538815,0.002486905
3.2499,0.59,3.9243,377.034,0.001468921,0.002576678
3.2499,0.6,3.9243,376.849,0.001399021,0.002676415
3.2499,0.61,3.9243,376.665,0.001339103,0.002776143
3.2499,0.62,3.9243,376.483,0.001279181,0.002875861
3.2499,0.63,3.9243,376.302,0.001209269,0.002985539
3.2499,0.64,3.9243,376.122,0.001149339,0.003085236
3.2499,0.65,3.9243,375.943,0.001089406,0.003194891
3.2499,0.66,3.9243,375.766,0.00103946,0.003314501
3.2499,0.67,3.9243,375.589,0.00097952,0.003424131
3.2499,0.68,3.9243,375.414,0.000919577,0.003543714
3.2499,0.69,3.9243,375.24,0.000869622,0.003653318
3.2499,0.7,3.9243,375.067,0.000819664,0.003782836
3.2499,0.71,3.9243,374.896,0.000769704,0.003902376
3.2499,0.72,3.9243,374.725,0.000719741,0.004031861
3.2499,0.73,3.9243,374.555,0.000669776,0.004151371
3.2499,0.74,3.9243,374.387,0.000619808,0.004290781
3.2499,0.75,3.9243,374.219,0.000579832,0.004420216
3.2499,0.76,3.9243,374.053,0.000539854,0.004549635
3.2499,0.77,3.9243,373.887,0.00048988,0.004688989
3.2499,0.78,3.9243,373.723,0.000449899,0.004828325
3.2499,0.79,3.9243,373.56,0.000409916,0.004977591
3.2499,0.8,3.9243,373.398,0.000379928,0.005116886
3.2499,0.81,3.9243,373.236,0.000339942,0.00526611
3.2499,0.82,3.9243,373.076,0.000309952,0.005425257
