r_1,q_1,x_1,r_2,q_2,x_2,T,gamma_1,gamma_2
3.9243,3.668,0.01,3.9228,2.968,0.99,383.099,1.360242951,0.000219976
3.9243,3.668,0.02,3.9228,2.968,0.98,382.465,1.319988947,0.000879613
3.9243,3.668,0.03,3.9228,2.968,0.97,381.913,1.280572669,0.001948101
3.9243,3.668,0.04,3.9228,2.968,0.96,381.431,1.242039968,0.003414165
3.9243,3.668,0.05,3.9228,2.968,0.95,381.007,1.204418705,0.00526611
3.9243,3.668,0.06,3.9228,2.968,0.94,380.634,1.167727819,0.007491866
3.9243,3.668,0.07,3.9228,2.968,0.93,380.304,1.131972916,0.010059236
3.9243,3.668,0.08,3.9228,2.968,0.92,380.012,1.097144545,0.012975454
3.9243,3.668,0.09,3.9228,2.968,0.91,379.754,1.063237238,0.016207939
3.9243,3.668,0.1,3.9228,2.968,0.9,379.523,1.030240653,0.019763411
3.9243,3.668,0.11,3.9228,2.968,0.89,379.319,0.998132436,0.023609099
3.9243,3.668,0.12,3.9228,2.968,0.88,379.136,0.96689639,0.027751345
3.9243,3.668,0.13,3.9228,2.968,0.87,378.973,0.936508959,0.032167048
3.9243,3.668,0.14,3.9228,2.968,0.86,378.827,0.906955292,0.036852527
3.9243,3.668,0.15,3.9228,2.968,0.85,378.697,0.878206653,0.041803912
3.9243,3.668,0.16,3.9228,2.968,0.84,378.581,0.850249215,0.046998083
3.9243,3.668,0.17,3.9228,2.968,0.83,378.477,0.823052005,0.052431147
3.9243,3.668,0.18,3.9228,2.968,0.82,378.385,0.796596872,0.058099082
3.9243,3.668,0.19,3.9228,2.968,0.81,378.303,0.770862567,0.06399775
3.9243,3.668,0.2,3.9228,2.968,0.8,378.229,0.745829759,0.070113577
3.9243,3.668,0.21,3.9228,2.968,0.79,378.164,0.721472212,0.076433124
3.9243,3.668,0.22,3.9228,2.968,0.78,378.107,0.697776449,0.082970725
3.9243,3.668,0.23,3.9228,2.968,0.77,378.057,0.674723502,0.089694441
3.9243,3.668,0.24,3.9228,2.968,0.76,378.013,0.652288727,0.096627494
3.9243,3.668,0.25,3.9228,2.968,0.75,377.975,0.630457616,0.1037382
3.9243,3.668,0.26,3.9228,2.968,0.74,377.942,0.609216508,0.111040355
3.9243,3.668,0.27,3.9228,2.968,0.73,377.915,0.588536384,0.118511659
3.9243,3.668,0.28,3.9228,2.968,0.72,377.892,0.568416944,0.126165582
3.9243,3.668,0.29,3.9228,2.968,0.71,377.874,0.548832139,0.133988788
3.9243,3.668,0.3,3.9228,2.968,0.7,377.86,0.529769059,0.141976879
3.9243,3.668,0.31,3.9228,2.968,0.69,377.85,0.511217547,0.150125447
3.9243,3.668,0.32,3.9228,2.968,0.68,377.844,0.493158475,0.158438616
3.9243,3.668,0.33,3.9228,2.968,0.67,377.842,0.475581792,0.166903304
3.9243,3.668,0.34,3.9228,2.968,0.66,377.843,0.458468606,0.175523502
3.9243,3.668,0.35,3.9228,2.968,0.65,377.847,0.441816324,0.184286292
3.9243,3.668,0.36,3.9228,2.968,0.64,377.856,0.425607547,0.193203797
3.9243,3.668,0.37,3.9228,2.968,0.63,377.867,0.409835544,0.202254895
3.9243,3.668,0.38,3.9228,2.968,0.62,377.882,0.394478307,0.211451464
3.9243,3.668,0.39,3.9228,2.968,0.61,377.9,0.379538568,0.220780762
3.9243,3.668,0.4,3.9228,2.968,0.6,377.921,0.36500416,0.230254211
3.9243,3.668,0.41,3.9228,2.968,0.59,377.945,0.350854035,0.239851198
3.9243,3.668,0.42,3.9228,2.968,0.58,377.972,0.337093472,0.24958293
3.9243,3.668,0.43,3.9228,2.968,0.57,378.003,0.323698137,0.259444622
3.9243,3.668,0.44,3.9228,2.968,0.56,378.037,0.310678125,0.26943154
3.9243,3.668,0.45,3.9228,2.968,0.55,378.074,0.298013519,0.279539008
3.9243,3.668,0.46,3.9228,2.968,0.54,378.114,0.285697605,0.289769891
3.9243,3.668,0.47,3.9228,2.968,0.53,378.158,0.273722591,0.300126814
3.9243,3.668,0.48,3.9228,2.968,0.52,378.206,0.262079609,0.310597497
3.9243,3.668,0.49,3.9228,2.968,0.51,378.257,0.2507665,0.321184545
3.9243,3.668,0.5,3.9228,2.968,0.5,378.311,0.23977252,0.331890327
3.9243,3.668,0.51,3.9228,2.968,0.49,378.369,0.229093813,0.342702786
3.9243,3.668,0.52,3.9228,2.968,0.48,378.431,0.218725807,0.353631317
3.9243,3.668,0.53,3.9228,2.968,0.47,378.497,0.208655099,0.364670891
3.9243,3.668,0.54,3.9228,2.968,0.46,378.567,0.198883645,0.375823436
3.9243,3.668,0.55,3.9228,2.968,0.45,378.641,0.189404745,0.38707708
3.9243,3.668,0.56,3.9228,2.968,0.44,378.72,0.180202647,0.398433779
3.9243,3.668,0.57,3.9228,2.968,0.43,378.803,0.171285887,0.409901918
3.9243,3.668,0.58,3.9228,2.968,0.42,378.891,0.162645921,0.421469682
3.9243,3.668,0.59,3.9228,2.968,0.41,378.983,0.154273529,0.433138639
3.9243,3.668,0.6,3.9228,2.968,0.4,379.081,0.14616747,0.444910155
3.9243,3.668,0.61,3.9228,2.968,0.39,379.183,0.138317421,0.456779069
3.9243,3.668,0.62,3.9228,2.968,0.38,379.291,0.130721198,0.46874659
3.9243,3.668,0.63,3.9228,2.968,0.37,379.405,0.123385093,0.480807556
3.9243,3.668,0.64,3.9228,2.968,0.36,379.524,0.116288586,0.492963033
3.9243,3.668,0.65,3.9228,2.968,0.35,379.65,0.109446158,0.505219941
3.9243,3.668,0.66,3.9228,2.968,0.34,379.782,0.102836333,0.517560891
3.9243,3.668,0.67,3.9228,2.968,0.33,379.92,0.096464059,0.529992755
3.9243,3.668,0.68,3.9228,2.968,0.32,380.065,0.090325047,0.542521946
3.9243,3.668,0.69,3.9228,2.968,0.31,380.217,0.084414675,0.555131463
3.9243,3.668,0.7,3.9228,2.968,0.3,380.377,0.078727998,0.56783336
3.9243,3.668,0.71,3.9228,2.968,0.29,380.544,0.073269049,0.580616577
3.9243,3.668,0.72,3.9228,2.968,0.28,380.719,0.068023068,0.593487053
3.9243,3.668,0.73,3.9228,2.968,0.27,380.903,0.063002968,0.606433941
3.9243,3.668,0.74,3.9228,2.968,0.26,381.095,0.058183999,0.619468347
3.9243,3.668,0.75,3.9228,2.968,0.25,381.296,0.053588159,0.632579432
3.9243,3.668,0.76,3.9228,2.968,0.24,381.507,0.049190084,0.645772514
3.9243,3.668,0.77,3.9228,2.968,0.23,381.728,0.045002046,0.659036986
3.9243,3.668,0.78,3.9228,2.968,0.22,381.959,0.041017175,0.672383091
3.9243,3.668,0.79,3.9228,2.968,0.21,382.201,0.037228345,0.685795221
3.9243,3.668,0.8,3.9228,2.968,0.2,382.454,0.03363785,0.699283316
3.9243,3.668,0.81,3.9228,2.968,0.19,382.719,0.030247885,0.712837056
3.9243,3.668,0.82,3.9228,2.968,0.18,382.996,0.027041072,0.72646106
3.9243,3.668,0.83,3.9228,2.968,0.17,383.286,0.024028978,0.740150034
3.9243,3.668,0.84,3.9228,2.968,0.16,383.59,0.021203606,0.753903558
3.9243,3.668,0.85,3.9228,2.968,0.15,383.907,0.01856657,0.767721116
3.9243,3.668,0.86,3.9228,2.968,0.14,384.24,0.016119382,0.781592945
3.9243,3.668,0.87,3.9228,2.968,0.13,384.587,0.013843732,0.795523247
3.9243,3.668,0.88,3.9228,2.968,0.12,384.951,0.011750689,0.809506982
3.9243,3.668,0.89,3.9228,2.968,0.11,385.332,0.009841414,0.823543664
3.9243,3.668,0.9,3.9228,2.968,0.1,385.73,0.008107049,0.837628404
3.9243,3.668,0.91,3.9228,2.968,0.09,386.147,0.006538577,0.851760744
3.9243,3.668,0.92,3.9228,2.968,0.08,386.584,0.005146733,0.865935944
3.9243,3.668,0.93,3.9228,2.968,0.07,387.041,0.003932259,0.880149432
3.9243,3.668,0.94,3.9228,2.968,0.06,387.519,0.002875861,0.894400888
3.9243,3.668,0.95,3.9228,2.968,0.05,388.019,0.001988023,0.908685888
3.9243,3.668,0.96,3.9228,2.968,0.04,388.543,0.001269194,0.9229962
3.9243,3.668,0.97,3.9228,2.968,0.03,389.092,0.000709748,0.937335724
3.9243,3.668,0.98,3.9228,2.968,0.02,389.667,0.000319949,0.951696485
3.9243,3.668,0.99,3.9228,2.968,0.01,390.269,7.9997e-05,0.966074688
3.9243,3.668,1.0,3.9228,2.968,0.0,390.899,0.0,0.980462936
3.9228,2.968,0.0,3.9243,3.668,1.0,390.899,0.980462936,0.0
3.9228,2.968,0.01,3.9243,3.668,0.99,390.269,0.966074688,7.9997e-05
3.9228,2.968,0.02,3.9243,3.668,0.98,389.667,0.951696485,0.000319949
3.9228,2.968,0.03,3.9243,3.668,0.97,389.092,0.937335724,0.000709748
3.9228,2.968,0.04,3.9243,3.668,0.96,388.543,0.9229962,0.001269194
3.9228,2.968,0.05,3.9243,3.668,0.95,388.019,0.908685888,0.001988023
3.9228,2.968,0.06,3.9243,3.668,0.94,387.519,0.894400888,0.002875861
3.9228,2.968,0.07,3.9243,3.668,0.93,387.041,0.880149432,0.003932259
3.9228,2.968,0.08,3.9243,3.668,0.92,386.584,0.865935944,0.005146733
3.9228,2.968,0.09,3.9243,3.668,0.91,386.147,0.851760744,0.006538577
3.9228,2.968,0.1,3.9243,3.668,0.9,385.73,0.837628404,0.008107049
3.9228,2.968,0.11,3.9243,3.668,0.89,385.332,0.823543664,0.009841414
3.9228,2.968,0.12,3.9243,3.668,0.88,384.951,0.809506982,0.011750689
3.9228,2.968,0.13,3.9243,3.668,0.87,384.587,0.795523247,0.013843732
3.9228,2.968,0.14,3.9243,3.668,0.86,384.24,0.781592945,0.016119382
3.9228,2.968,0.15,3.9243,3.668,0.85,383.907,0.767721116,0.01856657
3.9228,2.968,0.16,3.9243,3.668,0.84,383.59,0.753903558,0.021203606
3.9228,2.968,0.17,3.9243,3.668,0.83,383.286,0.740150034,0.024028978
3.9228,2.968,0.18,3.9243,3.668,0.82,382.996,0.72646106,0.027041072
3.9228,2.968,0.19,3.9243,3.668,0.81,382.719,0.712837056,0.030247885
3.9228,2.968,0.2,3.9243,3.668,0.8,382.454,0.699283316,0.03363785
3.9228,2.968,0.21,3.9243,3.668,0.79,382.201,0.685795221,0.037228345
3.9228,2.968,0.22,3.9243,3.668,0.78,381.959,0.672383091,0.041017175
3.9228,2.968,0.23,3.9243,3.668,0.77,381.728,0.659036986,0.045002046
3.9228,2.968,0.24,3.9243,3.668,0.76,381.507,0.645772514,0.049190084
3.9228,2.968,0.25,3.9243,3.668,0.75,381.296,0.632579432,0.053588159
3.9228,2.968,0.26,3.9243,3.668,0.74,381.095,0.619468347,0.058183999
3.9228,2.968,0.27,3.9243,3.668,0.73,380.903,0.606433941,0.063002968
3.9228,2.968,0.28,3.9243,3.668,0.72,380.719,0.593487053,0.068023068
3.9228,2.968,0.29,3.9243,3.668,0.71,380.544,0.580616577,0.073269049
3.9228,2.968,0.3,3.9243,3.668,0.7,380.377,0.56783336,0.078727998
3.9228,2.968,0.31,3.9243,3.668,0.69,380.217,0.555131463,0.084414675
3.9228,2.968,0.32,3.9243,3.668,0.68,380.065,0.542521946,0.090325047
3.9228,2.968,0.33,3.9243,3.668,0.67,379.92,0.529992755,0.096464059
3.9228,2.968,0.34,3.9243,3.668,0.66,379.782,0.517560891,0.102836333
3.9228,2.968,0.35,3.9243,3.668,0.65,379.65,0.505219941,0.109446158
3.9228,2.968,0.36,3.9243,3.668,0.64,379.524,0.492963033,0.116288586
3.9228,2.968,0.37,3.9243,3.668,0.63,379.405,0.480807556,0.123385093
3.9228,2.968,0.38,3.9243,3.668,0.62,379.291,0.46874659,0.130721198
3.9228,2.968,0.39,3.9243,3.668,0.61,379.183,0.456779069,0.138317421
3.9228,2.968,0.4,3.9243,3.668,0.6,379.081,0.444910155,0.14616747
3.9228,2.968,0.41,3.9243,3.668,0.59,378.983,0.433138639,0.154273529
3.9228,2.968,0.42,3.9243,3.668,0.58,378.891,0.421469682,0.162645921
3.9228,2.968,0.43,3.9243,3.668,0.57,378.803,0.409901918,0.171285887
3.9228,2.968,0.44,3.9243,3.668,0.56,378.72,0.398433779,0.180202647
3.9228,2.968,0.45,3.9243,3.668,0.55,378.641,0.38707708,0.189404745
3.9228,2.968,0.46,3.9243,3.668,0.54,378.567,0.375823436,0.198883645
3.9228,2.968,0.47,3.9243,3.668,0.53,378.497,0.364670891,0.208655099
3.9228,2.968,0.48,3.9243,3.668,0.52,378.431,0.353631317,0.218725807
3.9228,2.968,0.49,3.9243,3.668,0.51,378.369,0.342702786,0.229093813
3.9228,2.968,0.5,3.9243,3.668,0.5,378.311,0.331890327,0.23977252
3.9228,2.968,0.51,3.9243,3.668,0.49,378.257,0.321184545,0.2507665
3.9228,2.968,0.52,3.9243,3.668,0.48,378.206,0.310597497,0.262079609
3.9228,2.968,0.53,3.9243,3.668,0.47,378.158,0.300126814,0.273722591
3.9228,2.968,0.54,3.9243,3.668,0.46,378.114,0.289769891,0.285697605
3.9228,2.968,0.55,3.9243,3.668,0.45,378.074,0.279539008,0.298013519
3.9228,2.968,0.56,3.9243,3.668,0.44,378.037,0.26943154,0.310678125
3.9228,2.968,0.57,3.9243,3.668,0.43,378.003,0.259444622,0.323698137
3.9228,2.968,0.58,3.9243,3.668,0.42,377.972,0.24958293,0.337093472
3.9228,2.968,0.59,3.9243,3.668,0.41,377.945,0.239851198,0.350854035
3.9228,2.968,0.6,3.9243,3.668,0.4,377.921,0.230254211,0.36500416
3.9228,2.968,0.61,3.9243,3.668,0.39,377.9,0.220780762,0.379538568
3.9228,2.968,0.62,3.9243,3.668,0.38,377.882,0.211451464,0.394478307
3.9228,2.968,0.63,3.9243,3.668,0.37,377.867,0.202254895,0.409835544
3.9228,2.968,0.64,3.9243,3.668,0.36,377.856,0.193203797,0.425607547
3.9228,2.968,0.65,3.9243,3.668,0.35,377.847,0.184286292,0.441816324
3.9228,2.968,0.66,3.9243,3.668,0.34,377.843,0.175523502,0.458468606
3.9228,2.968,0.67,3.9243,3.668,0.33,377.842,0.166903304,0.475581792
3.9228,2.968,0.68,3.9243,3.668,0.32,377.844,0.158438616,0.493158475
3.9228,2.968,0.69,3.9243,3.668,0.31,377.85,0.150125447,0.511217547
3.9228,2.968,0.7,3.9243,3.668,0.3,377.86,0.141976879,0.529769059
3.9228,2.968,0.71,3.9243,3.668,0.29,377.874,0.133988788,0.548832139
3.9228,2.968,0.72,3.9243,3.668,0.28,377.892,0.126165582,0.568416944
3.9228,2.968,0.73,3.9243,3.668,0.27,377.915,0.118511659,0.588536384
3.9228,2.968,0.74,3.9243,3.668,0.26,377.942,0.111040355,0.609216508
3.9228,2.968,0.75,3.9243,3.668,0.25,377.975,0.1037382,0.630457616
3.9228,2.968,0.76,3.9243,3.668,0.24,378.013,0.096627494,0.652288727
3.9228,2.968,0.77,3.9243,3.668,0.23,378.057,0.089694441,0.674723502
3.9228,2.968,0.78,3.9243,3.668,0.22,378.107,0.082970725,0.697776449
3.9228,2.968,0.79,3.9243,3.668,0.21,378.164,0.076433124,0.721472212
3.9228,2.968,0.8,3.9243,3.668,0.2,378.229,0.070113577,0.745829759
3.9228,2.968,0.81,3.9243,3.668,0.19,378.303,0.06399775,0.770862567
3.9228,2.968,0.82,3.9243,3.668,0.18,378.385,0.058099082,0.796596872
3.9228,2.968,0.83,3.9243,3.668,0.17,378.477,0.052431147,0.823052005
3.9228,2.968,0.84,3.9243,3.668,0.16,378.581,0.046998083,0.850249215
3.9228,2.968,0.85,3.9243,3.668,0.15,378.697,0.041803912,0.878206653
3.9228,2.968,0.86,3.9243,3.668,0.14,378.827,0.036852527,0.906955292
3.9228,2.968,0.87,3.9243,3.668,0.13,378.973,0.032167048,0.936508959
3.9228,2.968,0.88,3.9243,3.668,0.12,379.136,0.027751345,0.96689639
3.9228,2.968,0.89,3.9243,3.668,0.11,379.319,0.023609099,0.998132436
3.9228,2.968,0.9,3.9243,3.668,0.1,379.523,0.019763411,1.030240653
3.9228,2.968,0.91,3.9243,3.668,0.09,379.754,0.016207939,1.063237238
3.9228,2.968,0.92,3.9243,3.668,0.08,380.012,0.012975454,1.097144545
3.9228,2.968,0.93,3.9243,3.668,0.07,380.304,0.010059236,1.131972916
3.9228,2.968,0.94,3.9243,3.668,0.06,380.634,0.007491866,1.167727819
3.9228,2.968,0.95,3.9243,3.668,0.05,381.007,0.00526611,1.204418705
3.9228,2.968,0.96,3.9243,3.668,0.04,381.431,0.003414165,1.242039968
3.9228,2.968,0.97,3.9243,3.668,0.03,381.913,0.001948101,1.280572669
3.9228,2.968,0.98,3.9243,3.668,0.02,382.465,0.000879613,1.319988947
3.9228,2.968,0.99,3.9243,3.668,0.01,383.099,0.000219976,1.360242951
3.9228,2.968,1.0,3.9243,3.668,0.0,383.829,0.0,1.401256863
1.4311,1.432,0.0,3.1878,2.4,1.0,353.2785,2.380258843,0.0
1.4311,1.432,0.01,3.1878,2.4,0.99,348.1898,2.330307258,0.000419912
1.4311,1.432,0.02,3.1878,2.4,0.98,344.5353,2.271275008,0.00167859
1.4311,1.432,0.03,3.1878,2.4,0.97,341.8238,2.207518084,0.003762911
1.4311,1.432,0.04,3.1878,2.4,0.96,339.7607,2.14164844,0.006608118
1.4311,1.432,0.05,3.1878,2.4,0.95,338.1597,2.075257802,0.010187926
1.4311,1.432,0.06,3.1878,2.4,0.94,336.8974,2.009330188,0.014455021
1.4311,1.432,0.07,3.1878,2.4,0.93,335.8894,1.944474834,0.019351545
1.4311,1.432,0.08,3.1878,2.4,0.92,335.0757,1.881060722,0.024848698
1.4311,1.432,0.09,3.1878,2.4,0.91,334.4131,1.819303298,0.030907407
1.4311,1.432,0.1,3.1878,2.4,0.9,333.8696,1.759322362,0.037498076
1.4311,1.432,0.11,3.1878,2.4,0.89,333.4209,1.701168968,0.044571755
1.4311,1.432,0.12,3.1878,2.4,0.88,333.0486,1.644851387,0.052117954
1.4311,1.432,0.13,3.1878,2.4,0.87,332.7382,1.590350909,0.060097424
1.4311,1.432,0.14,3.1878,2.4,0.86,332.4784,1.537630369,0.068508754
1.4311,1.432,0.15,3.1878,2.4,0.85,332.2603,1.486639571,0.077303575
1.4311,1.432,0.16,3.1878,2.4,0.84,332.0767,1.437324871,0.086489574
1.4311,1.432,0.17,3.1878,2.4,0.83,331.9207,1.389628796,0.096037188
1.4311,1.432,0.18,3.1878,2.4,0.82,331.7874,1.343488629,0.105926356
1.4311,1.432,0.19,3.1878,2.4,0.81,331.6841,1.298825607,0.116146141
1.4311,1.432,0.2,3.1878,2.4,0.8,331.5846,1.255618886,0.126703133
1.4311,1.432,0.21,3.1878,2.4,0.79,331.5042,1.213781541,0.137559519
1.4311,1.432,0.22,3.1878,2.4,0.78,331.4357,1.173265112,0.148713066
1.4311,1.432,0.23,3.1878,2.4,0.77,331.3767,1.134014824,0.160161152
1.4311,1.432,0.24,3.1878,2.4,0.76,331.3262,1.095982166,0.171892361
1.4311,1.432,0.25,3.1878,2.4,0.75,331.2827,1.059112337,0.183895318
1.4311,1.432,0.26,3.1878,2.4,0.74,331.2449,1.02336418,0.196166932
1.4311,1.432,0.27,3.1878,2.4,0.73,331.2129,0.98868953,0.208703798
1.4311,1.432,0.28,3.1878,2.4,0.72,331.1839,0.955053648,0.221494192
1.4311,1.432,0.29,3.1878,2.4,0.71,331.1588,0.922407983,0.234526519
1.4311,1.432,0.3,3.1878,2.4,0.7,331.1365,0.890718533,0.247812749
1.4311,1.432,0.31,3.1878,2.4,0.69,331.1167,0.859948926,0.261332964
1.4311,1.432,0.32,3.1878,2.4,0.68,331.0987,0.830070315,0.275090632
1.4311,1.432,0.33,3.1878,2.4,0.67,331.0822,0.801041483,0.289081093
1.4311,1.432,0.34,3.1878,2.4,0.66,331.067,0.772845213,0.303306867
1.4311,1.432,0.35,3.1878,2.4,0.65,331.0529,0.745440725,0.317755305
1.4311,1.432,0.36,3.1878,2.4,0.64,331.0396,0.718805181,0.332428357
1.4311,1.432,0.37,3.1878,2.4,0.63,331.0269,0.692912153,0.347327391
1.4311,1.432,0.38,3.1878,2.4,0.62,331.0147,0.667742189,0.362439298
1.4311,1.432,0.39,3.1878,2.4,0.61,331.0028,0.643263419,0.377778685
1.4311,1.432,0.4,3.1878,2.4,0.6,330.9913,0.619462965,0.393325048
1.4311,1.432,0.41,3.1878,2.4,0.59,330.98,0.596316846,0.409098499
1.4311,1.432,0.42,3.1878,2.4,0.58,330.9689,0.573806057,0.425078175
1.4311,1.432,0.43,3.1878,2.4,0.57,330.9579,0.551906145,0.441276169
1.4311,1.432,0.44,3.1878,2.4,0.56,330.9528,0.530610604,0.45767798
1.4311,1.432,0.45,3.1878,2.4,0.55,330.9365,0.509891187,0.474306857
1.4311,1.432,0.46,3.1878,2.4,0.54,330.926,0.489738852,0.491147269
1.4311,1.432,0.47,3.1878,2.4,0.53,330.9158,0.470134871,0.50819617
1.4311,1.432,0.48,3.1878,2.4,0.52,330.9058,0.45106288,0.525461988
1.4311,1.432,0.49,3.1878,2.4,0.51,330.8962,0.432522402,0.54293457
1.4311,1.432,0.5,3.1878,2.4,0.5,330.8869,0.414484313,0.560626705
1.4311,1.432,0.51,3.1878,2.4,0.49,330.8781,0.396935501,0.578532869
1.4311,1.432,0.52,3.1878,2.4,0.48,330.8699,0.379880598,0.596658306
1.4311,1.432,0.53,3.1878,2.4,0.47,330.8624,0.363294983,0.614996432
1.4311,1.432,0.54,3.1878,2.4,0.46,330.8556,0.347171933,0.633556399
1.4311,1.432,0.55,3.1878,2.4,0.45,330.8497,0.331502766,0.652335603
1.4311,1.432,0.56,3.1878,2.4,0.44,330.8448,0.316269529,0.671330927
1.4311,1.432,0.57,3.1878,2.4,0.43,330.8412,0.301474025,0.690553821
1.4311,1.432,0.58,3.1878,2.4,0.42,330.8388,0.287101904,0.710004298
1.4311,1.432,0.59,3.1878,2.4,0.41,330.8379,0.273144411,0.729676776
1.4311,1.432,0.6,3.1878,2.4,0.4,330.8387,0.259598906,0.749584223
1.4311,1.432,0.61,3.1878,2.4,0.39,330.8413,0.24644593,0.769719257
1.4311,1.432,0.62,3.1878,2.4,0.38,330.846,0.233687765,0.790092387
1.4311,1.432,0.63,3.1878,2.4,0.37,330.8529,0.221317886,0.810699078
1.4311,1.432,0.64,3.1878,2.4,0.36,330.8624,0.209328562,0.831547327
1.4311,1.432,0.65,3.1878,2.4,0.35,330.8745,0.197710865,0.852639284
1.4311,1.432,0.66,3.1878,2.4,0.34,330.8897,0.186462969,0.87398013
1.4311,1.432,0.67,3.1878,2.4,0.33,330.9081,0.175573842,0.895573607
1.4311,1.432,0.68,3.1878,2.4,0.32,330.9301,0.16503975,0.917418096
1.4311,1.432,0.69,3.1878,2.4,0.31,330.9559,0.154864711,0.939522766
1.4311,1.432,0.7,3.1878,2.4,0.3,330.986,0.145034972,0.961891052
1.4311,1.432,0.71,3.1878,2.4,0.29,331.0207,0.135544365,0.984524916
1.4311,1.432,0.72,3.1878,2.4,0.28,331.0603,0.126394737,1.007432235
1.4311,1.432,0.73,3.1878,2.4,0.27,331.1054,0.11757857,1.030618918
1.4311,1.432,0.74,3.1878,2.4,0.26,331.1563,0.109096528,1.054085523
1.4311,1.432,0.75,3.1878,2.4,0.25,331.2135,0.100948798,1.077841393
1.4311,1.432,0.76,3.1878,2.4,0.24,331.2776,0.093116867,1.101893566
1.4311,1.432,0.77,3.1878,2.4,0.23,331.3491,0.085608727,1.126243668
1.4311,1.432,0.78,3.1878,2.4,0.22,331.4286,0.078422935,1.150904251
1.4311,1.432,0.79,3.1878,2.4,0.21,331.5169,0.07155758,1.175875753
1.4311,1.432,0.8,3.1878,2.4,0.2,331.6146,0.065010285,1.201168877
1.4311,1.432,0.81,3.1878,2.4,0.19,331.7226,0.058768783,1.226791467
1.4311,1.432,0.82,3.1878,2.4,0.18,331.8416,0.052848584,1.25275154
1.4311,1.432,0.83,3.1878,2.4,0.17,331.9726,0.047236577,1.279054302
1.4311,1.432,0.84,3.1878,2.4,0.16,332.1168,0.041938171,1.305713175
1.4311,1.432,0.85,3.1878,2.4,0.15,332.2751,0.036948904,1.332735344
1.4311,1.432,0.86,3.1878,2.4,0.14,332.4489,0.032273561,1.360130041
1.4311,1.432,0.87,3.1878,2.4,0.13,332.6395,0.027906953,1.387908058
1.4311,1.432,0.88,3.1878,2.4,0.12,332.8485,0.023853236,1.416081293
1.4311,1.432,0.89,3.1878,2.4,0.11,333.0776,0.020106503,1.444657604
1.4311,1.432,0.9,3.1878,2.4,0.1,333.3287,0.016670276,1.473652553
1.4311,1.432,0.91,3.1878,2.4,0.09,333.6039,0.013557678,1.503079121
1.4311,1.432,0.92,3.1878,2.4,0.08,333.9056,0.01075199,1.53294772
1.4311,1.432,0.93,3.1878,2.4,0.07,334.2365,0.008265744,1.563274595
1.4311,1.432,0.94,3.1878,2.4,0.06,334.5995,0.006101349,1.594072466
1.4311,1.432,0.95,3.1878,2.4,0.05,334.9982,0.004250952,1.625356536
1.4311,1.432,0.96,3.1878,2.4,0.04,335.4364,0.002736253,1.657145586
1.4311,1.432,0.97,3.1878,2.4,0.03,335.9186,0.0015488,1.689453543
1.4311,1.432,0.98,3.1878,2.4,0.02,336.4499,0.000689762,1.722300418
1.4311,1.432,0.99,3.1878,2.4,0.01,337.0364,0.000169986,1.755703875
1.4311,1.432,1.0,3.1878,2.4,0.0,337.6848,0.0,1.789683984
3.1878,2.4,0.0,1.4311,1.432,1.0,337.6848,1.789683984,0.0
3.1878,2.4,0.01,1.4311,1.432,0.99,337.0364,1.755703875,0.000169986
3.1878,2.4,0.02,1.4311,1.432,0.98,336.4499,1.722300418,0.000689762
3.1878,2.4,0.03,1.4311,1.432,0.97,335.9186,1.689453543,0.0015488
3.1878,2.4,0.04,1.4311,1.432,0.96,335.4364,1.657145586,0.002736253
3.1878,2.4,0.05,1.4311,1.432,0.95,334.9982,1.625356536,0.004250952
3.1878,2.4,0.06,1.4311,1.432,0.94,334.5995,1.594072466,0.006101349
3.1878,2.4,0.07,1.4311,1.432,0.93,334.2365,1.563274595,0.008265744
3.1878,2.4,0.08,1.4311,1.432,0.92,333.9056,1.53294772,0.01075199
3.1878,2.4,0.09,1.4311,1.432,0.91,333.6039,1.503079121,0.013557678
3.1878,2.4,0.1,1.4311,1.432,0.9,333.3287,1.473652553,0.016670276
3.1878,2.4,0.11,1.4311,1.432,0.89,333.0776,1.444657604,0.020106503
3.1878,2.4,0.12,1.4311,1.432,0.88,332.8485,1.416081293,0.023853236
3.1878,2.4,0.13,1.4311,1.432,0.87,332.6395,1.387908058,0.027906953
3.1878,2.4,0.14,1.4311,1.432,0.86,332.4489,1.360130041,0.032273561
3.1878,2.4,0.15,1.4311,1.432,0.85,332.2751,1.332735344,0.036948904
3.1878,2.4,0.16,1.4311,1.432,0.84,332.1168,1.305713175,0.041938171
3.1878,2.4,0.17,1.4311,1.432,0.83,331.9726,1.279054302,0.047236577
3.1878,2.4,0.18,1.4311,1.432,0.82,331.8416,1.25275154,0.052848584
3.1878,2.4,0.19,1.4311,1.432,0.81,331.7226,1.226791467,0.058768783
3.1878,2.4,0.2,1.4311,1.432,0.8,331.6146,1.201168877,0.065010285
3.1878,2.4,0.21,1.4311,1.432,0.79,331.5169,1.175875753,0.07155758
3.1878,2.4,0.22,1.4311,1.432,0.78,331.4286,1.150904251,0.078422935
3.1878,2.4,0.23,1.4311,1.432,0.77,331.3491,1.126243668,0.085608727
3.1878,2.4,0.24,1.4311,1.432,0.76,331.2776,1.101893566,0.093116867
3.1878,2.4,0.25,1.4311,1.432,0.75,331.2135,1.077841393,0.100948798
3.1878,2.4,0.26,1.4311,1.432,0.74,331.1563,1.054085523,0.109096528
